ID;Nombre;Edad;Ingreso_Mensual;Fecha_Registro;Suscripcion_Activa;Categoria;Puntaje
1007;José-1007;49;4528.0;2021/03/24;True;;109.08
495;José-495;33;6578.0;0000-00-00;NO;A;43.99
640;García-640;49;7725.0;28/11/2021;False;c;92.51
465;André_465;50;2572.0;06/09/2024;True;N/A;87.83
144;André 144;68;3646.0;2021/07/07;NO;a;70.93
1151;Lía-1151;65;8620.0;31/02/2022;T;Z;82.66
1177;José 1177;62;6314.0;2023-02-19;true;a;46,73
239;Ñandú 239;69;;14-11-2019;SI; b ;68.39
753;Niño_753;32;3955.07;2019-09-07;False; D ;73.84
593;Niño_593;25;5.702,30;2021-04-29;0;N/A;95,90
630;García_630;44;4.783,60;2022-02-19;false;Z;84.37
925;Lía-925;59;7737.0;0000-00-00;True;C;40,08
831;Ana_831;65;4.983,82;2019-05-23;False;Z;102.85
1560;María-1560;34;7298.0;2024-02-05;NO; B ;56.16
1977; Sofía 1977 ;28;6496.53;2022/08/22;0;c;76.84
248;André_248;62;6321.0;04/04/2021;True;a;47.64
1014;Niño 1014;45;;0000-00-00;NO;N/A;35.44
574;Tech–Labs-574;48;3137.0;2019-01-22T00:00:00;F;A;85,02
1133;Sofía-1133;66;;;T;Z;65.74
384;François_384;27;2792.0;19/04/2025;False;B;98.96
1000;Lía 1000;30;$8.470,14;2021-04-18;False; D ;33,53
338;"Compañía ""ACME""-338";32;6089.0;11/12/2020;NO;D ;75,08
340; Renée_340 ;52;$8.105,10;2021-08-19;T;Z;67.08
605;Ana-605;58;4788.0;01/02/2020;T;a;63,26
1069;André-1069;42;—;15-06-2025;0;D ;67.92
819;García_819;33;8565.0;2025-04-13;False;c;75.7
602;Usuario_602;121;$7.832,20;2023-10-13;NO;D;81.53
1430;François_1430;47;5438.0;31/02/2022;T;A;96.84
745;O'Connor_745;19;$6.994,10;25-06-2020;T; c ;81.82
216;María_216;43;6.797,45;;F;C;43.3
1531;Sofía 1531;54;;2022-09-22;0; D ;76,01
1349;Renée 1349;20;2328.0;27/10/2022;F;a;106,98
1908;García 1908;68;6403.0;2019-04-09;False;B;67.51
169;O'Connor_169;57;3970.0;2019-07-17;true;c;105.19
138; José 138 ;39;;;T;c;101.54
902;Sofía 902;33;7483.0;2020-05-05;True;c;54.51
423;José 423;-5;2301.0;2025-04-04;False; B ;92.12
221;Niño_221;37;NaN;2019-12-31;1;A;42.37
979;" Compañía ""ACME""-979 ";46;2558.0;26-04-2025;SI; b ;79.15
1704;Renée 1704;48;$8.701,96;2023-05-07;0;Z;83.39
1250;García_1250;N/A;3832.0;2024-01-23;SI;c;82.99
455;Müller 455;53;3431.29;2022-09-27;False; ;50,94
520;María 520;58;3110.0;2025-03-11;1;;50.35
1346;O'Connor_1346;42;8376.09;2023/03/05;True; a ;54,19
1652;"Compañía ""ACME""_1652";19;8975.70;0000-00-00;F;Z;96.04
1604; Sofía-1604 ;37;7524.0;22-12-2023;SI;Z;70.46
356; O'Connor_356 ;41;3660.0;2025-01-08;true; c ;58.27
1306;Usuario 1306;0;$6.276,81;27/01/2023;False;a;82.47
993;María 993;66;6524.0;22/02/2025;False;;91.1
758;"Compañía ""ACME"" 758";53;7876.0;2023/02/02;False; b ;90.66
1161; Müller 1161 ;24;7332.0;24-04-2025;T;B;50.99
1749;Ana-1749;-5;5.148,00;2021-09-09;True;B;104,36
1872;García_1872;33;3275.0;;F; b ;75.03
195;Tech–Labs_195;36;8733.0;2022-10-26;F;D ;66.26
1932; José_1932 ;0;$8.668,90;21/06/2019;1;;40,94
402;Ana-402;43;2545.0;07/05/2023;0;;49.48
666; Ñandú_666 ;33;6.308,53;2024-06-14;T; c ;82.88
1117;Tech–Labs_1117;66;7.302,16;;SI;c;39.95
1926;Niño-1926;52;4703.0;2019-08-03;1;D;84.85
1318;García 1318;66;2719.0;16/03/2019;SI; Z ;82.18
1966;García 1966;52;4754.0;18-11-2022;F;B;70,39
1720; O'Connor_1720 ;63;NaN;2023-10-23;False;;33.73
732;Ana-732;34;8559.0;;NO;c;39.72
792;Müller 792;37;6391.0;2021-07-14;true;Z;103.25
1035;Usuario-1035;56;3033.29;02/08/2024;SI; b ;47.12
323;Niño 323;19;3316.19;09-10-2019;False;A;33.15
1565;Niño_1565;49;$4.503,58;2019-10-24T00:00:00;T;A;68.26
1276;Ana 1276;63;$8.100,89;2025-04-21;True; D ;51.45
1232;O'Connor_1232;29;4765.21;2021-03-26;false; b ;88.92
1418; Niño-1418 ;54;4686.0;2024-05-12;SI; ;59.34
637;José-637;40;$2.885,81;;T;N/A;45,21
1094;Ana-1094;23;2178.0;2021/06/15;False; b ;49.76
674;María-674;-5;3538.80;2020-07-14T00:00:00;True;D ;88.16
998;Ana-998;37;3714.0;0000-00-00;False;C;35.69
1219;" Compañía ""ACME"" 1219 ";24;8567.0;04-03-2020;NO;C;34.46
650;" Compañía ""ACME""_650 ";58;3.913,64;2022-11-25T00:00:00;True; D ;41.85
573; Ana-573 ;55;8980.0;02-11-2021;NO; b ;107.72
313;André_313;19;8980.0;;NO; B ;37.79
1137;André_1137;57;2.077,15;2023-03-13;true;B;71.25
326;André_326;-5;2125.0;2019-08-05;False;Z;81.13
901;Müller-901;33;3553.98;2021-10-09;SI;N/A;88.49
613; O'Connor-613 ;42;4661.0;2024-08-26T00:00:00;False;c;102.49
856;André 856;42;2888.0;18/10/2024;False;B;102.19
984;Tech–Labs-984;54;4080.0;16/06/2024;1;c;94.77
1337;María-1337;44;3919.0;2019-06-16T00:00:00;1;N/A;89.71
433;François_433;69;4281.89;2019-11-10T00:00:00;True;Z;32,82
1527;O'Connor-1527;69;6897.0;31/02/2022;SI;D;93.88
956;André_956;60;4035.71;2021-05-07;False;N/A;38.64
1366; Ana-1366 ;55;$3.560,01;2023-07-15;NO; N/A ;91.21
719;Ñandú 719;21;2822.0;2021-08-31;True; ;30.92
1636;Tech–Labs_1636;45;$6.177,99;18/07/2024;False;A;55.98
260;García-260;62;—;2025-07-11;True;;82.68
1532;Ñandú_1532;39;2956.0;2020-01-16T00:00:00;true;A;106.92
623;García-623;121;5.716,55;2021-09-06;NO; c ;73.56
442;José-442;41;2541.0;30/08/2022;True;D ;86.61
796;Sofía-796;64;8968.0;2022-05-15;true;C;97,79
282;Usuario-282;63;5.676,52;2020-06-03;True;Z;91.67
408;García 408;34;2.855,44;31/02/2022;T;N/A;65.46
1212;Müller_1212;38;2.551,66;2022-03-22;True;A;65.17
443;"Compañía ""ACME""_443";48;4066.0;2020-03-07T00:00:00;F;N/A;59.88
635; Müller 635 ;23;6675.0;2024-03-05;T;B;69.86
1801;"Compañía ""ACME"" 1801";61;3.884,87;03-12-2022;True; b ;94.89
900;Ana_900;0;6.905,81;2024-10-02;NO; N/A ;47.1
460;Müller_460;-5;5726.0;2021-08-01;False;B;104.95
93; François 93 ;58;6360.0;2023-12-25T00:00:00;F;a;106.0
1435;Sofía-1435;42;2701.0;2019-06-01;False; a ;59.74
1676; Sofía_1676 ;60;$7.914,36;0000-00-00;False; D ;69.7
1732; Müller 1732 ;22;6050.0;2020-11-20;True; a ;76.42
575;François_575;60;NaN;;False; D ;81.56
978;Tech–Labs_978;60;3869.0;2020-01-12;F;;61.71
229;O'Connor_229;35;5164.0;2024-05-17;False; C ;50.66
504;Ana-504;40;6088.0;2019-03-24;T;c;107.82
687;Sofía-687;N/A;7203.0;03-08-2019;false; D ;45.92
476;Sofía_476;52;3814.0;2025-08-23T00:00:00;False;A;60.43
1555;Sofía_1555;59;$8.144,71;;True; B ;37.12
932;Niño-932;57;3881.0;2019-07-20;true;N/A;79.82
558; Ana_558 ;39;4390.0;2021/08/04;1;;58.49
659;Ñandú-659;40;—;2020/08/03;true;D ;61.35
1155;Renée-1155;68;2919.0;2023-05-06;False;Z;36.83
1931;Ana_1931;121;8613.44;18-03-2019;0; b ;38.83
563;Lía_563;41;—;31/02/2022;0;N/A;68.04
610;Renée 610;53;—;29-03-2023;0; b ;34.65
198;Ana_198;49;3901.0;2025-01-18;0; b ;62.7
1240; François 1240 ;68;4379.0;2020/11/18;True;Z;47.61
751;Müller_751;28;-;2021-06-16;T;c;82.93
1113;Usuario_1113;40;4494.0;12/09/2021;False;c;55.29
18; Ana_18 ;68;—;2025-05-25;True;;78.48
1914; André_1914 ;59;4428.0;23/08/2024;SI; D ;66.36
482;María 482;54;2687.0;2020/09/04;true;B;65.23
576;Sofía 576;29;5735.0;2020-11-26;True;c;72.29
472;Renée-472;21;8.357,14;2025-08-20T00:00:00;True;c;40.1
1465;Renée 1465;121;$7.511,88;2024-11-13;True; D ;69.43
1836;Ñandú_1836;49;5916.91;2024-08-10T00:00:00;F;a;58.67
1706; Ñandú-1706 ;51;6562.0;21/08/2020;true;C;87.32
1784;María_1784;21;6255.0;11-02-2022;0;B;95.09
1282;Tech–Labs_1282;68;8.996,63;05/09/2019;F;A;33,90
764;Renée-764;20;7248.0;2024-07-08T00:00:00;False;Z;45.27
1453;André 1453;65;2664.0;2022-09-18;false;c;87.45
782;María-782;29;7877.0;2022-02-10;false;Z;66.89
136; Müller_136 ;49;6188.0;;True;C;78.15
1522; Niño 1522 ;63;8730.0;04/08/2021;SI; B ;31.41
636;José-636;43;—;31/02/2022;true;;103.55
1515;"Compañía ""ACME""_1515";67;NaN;2020-08-16;1; ;55.65
1690;O'Connor_1690;53;6311.0;2020-10-18T00:00:00;T;Z;37.16
461;García-461;59;-;29-12-2024;True;D;88.47
1101;André-1101;23;2901.0;2024-09-23;0; ;44.88
553;María-553;59;4309.0;2024/01/25;T;Z;41,76
1895; Lía-1895 ;40;6696.0;2020-04-19;false;D;43.75
1902;Müller_1902;50;$8.702,05;2019-04-18;False;D;99.76
1090; François-1090 ;58;8080.0;2023-04-16;False; C ;57,15
1940;Tech–Labs 1940;35;5.598,68;0000-00-00;1;Z;69.13
1231; Ana 1231 ;45;8310.0;17-08-2021;SI;N/A;65.48
9; Renée-9 ;-5;2241.0;03/08/2024;True;;54.37
78;García 78;47;$7.881,09;31/02/2022;SI;;100.93
1518;Lía 1518;18;5.284,19;2020-04-15;SI;c;54.46
59;Sofía_59;20;3816.0;25/10/2023;T;;97.54
960;José 960;51;3471.0;;False;B;82.24
763; André-763 ;66;5877.0;27/08/2019;true;C;80.94
885;André-885;67;4.780,38;20/06/2019;true;a;101.49
1497;María-1497;37;3.079,99;2019/05/29;False; D ;107.98
425; José_425 ;0;5868.0;2021-02-08;True;C;40.54
1402;Müller-1402;61;7812.0;23/07/2021;True; b ;35.03
481;O'Connor_481;N/A;4976.91;2021-10-11;true; b ;44.74
497;Ñandú_497;20;8.040,46;04-01-2024;False;;58.83
1656;Usuario-1656;0;2.138,74;2019-03-11;SI;C;95.36
1985;Usuario 1985;45;$5.928,35;2021-04-28T00:00:00;1; b ;84.62
1344; Ñandú-1344 ;46;NaN;2021-02-12;False; a ;68,95
1389;"Compañía ""ACME""-1389";121;$4.860,97;2019-08-25;F; c ;98.2
413;Usuario 413;22;-;2022-09-05T00:00:00;False;D ;63.94
1166;François-1166;36;6957.0;11/08/2021;False;A;90.62
89; Renée-89 ;35;4143.0;2023-08-15T00:00:00;True;Z;99.37
999;"Compañía ""ACME"" 999";40;5266.0;18/08/2024;NO; Z ;74.63
1672;Sofía 1672;48;—;2024/09/10;True; b ;74.29
820;García_820;23;5.682,09;22-01-2020;F; Z ;101.52
1837; Renée-1837 ;25;6.181,91;2024-01-05;F;D ;80.54
324;Usuario 324;52;5828.0;2021-12-18;F;A;55.29
767;O'Connor_767;54;2160.0;2020-01-27T00:00:00;SI;B;32.49
322;Ñandú-322;23;2956.0;2024-04-23T00:00:00;false;D ;51.58
61;Ana-61;39;$2.154,01;2021-02-23;1;N/A;97.89
1511;O'Connor-1511;53;7920.0;;true;D ;105.83
927;José_927;44;$5.009,48;2020/10/17;1;c;30.43
837;Lía 837;68;8.416,96;31/02/2022;1; b ;75.26
980;García_980;0;6057.0;2022-07-25;NO;;68,15
1410;André 1410;34;8514.0;2022-09-29T00:00:00;SI;;40.85
1444; José 1444 ;53;4265.0;03/04/2021;true;D;43.46
1793; Renée_1793 ;60;5367.0;01-07-2021;false;C;72.84
1458;García-1458;63;5.309,26;2022-03-05;False; a ;65.25
1326;Ana 1326;52;3416.0;2023-07-24;True;N/A;35.61
1997;Renée_1997;23;2857.0;08-07-2022;1;A;48.45
297;Lía_297;29;3713.0;;NO;D ;92.67
1340;Usuario-1340;43;5022.0;31/02/2022;SI; a ;73.3
272; Müller-272 ;35;6799.46;2019-10-12;0;A;65,68
47; María 47 ;50;6682.0;2023-07-07T00:00:00;True;a;42.93
1111;O'Connor 1111;49;2666.27;;true;D;67.7
1134;María-1134;43;7091.39;21/05/2023;NO;B;31.77
361;François 361;N/A;7922.0;2019/09/20;SI;c;85.61
1670;Müller 1670;51;5159.0;2020-12-13;true;N/A;49.68
17;Ñandú 17;26;4027.0;2023-02-04;False;a;31.13
494; Ana 494 ;22;4909.0;2021-07-19;SI;C;32.49
816;Renée 816;31;5203.0;05-08-2024;NO; c ;74.21
194;O'Connor_194;47;6.524,92;2019/10/13;False;N/A;96.93
1976;François-1976;45;;31/02/2022;SI;A;94.65
1653; François-1653 ;47;5006.78;2021-12-24;True;B;94,99
868; Ana 868 ;33;;;false; c ;46.72
1867;Müller-1867;48;7392.0;2022-08-22;true;a;56.8
1426;Ana_1426;44;3214.0;0000-00-00;True;D;32.98
807;María 807;61;7.565,86;;NO;N/A;95.79
540;"Compañía ""ACME"" 540";38;3150.0;2019-08-11;False;D ;67,33
439;Lía-439;37;4630.0;09-06-2020;False;A;87.87
141;Müller_141;43;4055.0;2020-09-16;True;A;77.78
1223;Niño_1223;41;7.398,80;2020-10-02;False; b ;57.76
890;Renée-890;28;7507.0;16-08-2021;NO;a;61,61
468;María 468;39;5137.0;2019/04/08;False;c;98.96
1039;José-1039;37;$2.622,01;2021/07/26;F; b ;88.87
1112;Sofía-1112;19;—;2024-08-22;T;A;57,43
266;José 266;49;3.690,16;2019-12-26;SI; D ;50.78
263;María-263;-5;—;2021-11-20;True;N/A;96.07
1247;Renée 1247;34;5832.0;2019-06-29;True; ;48.07
1017;O'Connor_1017;33;6514.0;2020-03-19T00:00:00;SI;B;109.53
756;Ñandú-756;24;-;2024-04-09;true;;90.0
1284;Usuario 1284;33;4933.36;2022-09-27;false; N/A ;105.82
4;"Compañía ""ACME""_4";41;NaN;2022/04/30;True;D ;109.38
1379; Sofía_1379 ;121;4445.92;14-01-2025;false; b ;97.86
1514; Tech–Labs_1514 ;32;2603.0;2022-03-07;false; N/A ;45.16
1640;Lía-1640;65;5574.0;28/09/2023;false; B ;40.49
474; Lía 474 ;58;5867.0;2021/05/30;True;a;32,17
662;María 662;68;3.987,91;23/04/2021;NO;c;47.94
140;Renée 140;39;$8.493,62;17/02/2019;False;N/A;34.89
1092;Niño-1092;32;3.301,66;0000-00-00;T;Z;56.1
516; Renée 516 ;58;6915.0;10/02/2020;1; b ;78,57
343;Lía 343;54;$7.859,14;12/02/2019;true;;91.19
1081;María_1081;56;7072.0;2022-01-07;0; Z ;91.85
1329;O'Connor 1329;27;—;;True;c;80.98
1770;Lía_1770;46;2796.0;2020-07-13;false; B ;103.9
1910;José-1910;41;8795.0;2021-01-03;T;N/A;74.99
941;Müller_941;21;7874.0;2023-01-25;0;D;65.39
52; Lía_52 ;50;$2.954,85;2021-11-11;SI;N/A;49.52
1538;Niño 1538;39;5286.0;30/12/2021;True; c ;43,94
1490;José-1490;21;5696.56;2019/06/14;NO;B;56.91
531;"Compañía ""ACME""-531";63;5.052,46;2020/12/27;1;a;33.24
1805;Renée 1805;24;6511.0;24/03/2024;0;D ;36.37
1330;"Compañía ""ACME""_1330";24;—;2020-02-01T00:00:00;True;D ;32.75
1849;Renée 1849;53;7364.0;14/10/2021;SI;Z;54.42
435; Ñandú-435 ;23;3124.0;28/11/2020;True;;59.46
538;François_538;N/A;8401.0;2022-01-09;T;C;85.59
696;Sofía_696;-5;3742.0;30/07/2022;F; b ;84.08
1382;O'Connor_1382;34;6.421,98;04/09/2020;0;a;72,22
1211; O'Connor_1211 ;46;3216.0;2025-04-03;False;Z;34.4
556;Usuario-556;66;6154.0;04-03-2023;True;;32.48
1154;Usuario-1154;61;7961.0;;False;Z;33.97
951;Müller 951;18;$5.996,83;2019-01-08;True;B;55.22
360;Tech–Labs-360;32;3546.09;2021-08-26;True;a;61.27
1269;García-1269;28;4068.0;2022-01-30T00:00:00;true;c;108.05
256;François-256;55;5972.0;2022-04-14T00:00:00;F;B;69,67
1807; Tech–Labs 1807 ;50;8.499,68;2023-02-03;true;a;77.74
391;Niño_391;51;6737.0;2025-08-26T00:00:00;False;Z;109,59
721;García 721;66;4068.0;30/08/2019;1;Z;100.54
1179;Lía 1179;33;6969.0;2025-06-05;SI;B;65.67
372;André-372;29;3931.0;2023/08/07;False;D;60.6
62;Usuario-62;0;6666.0;15/12/2020;True;Z;37.59
1607;Ñandú_1607;22;2.146,22;2020-06-04;F;C;69.24
1973;O'Connor-1973;0;NaN;0000-00-00;True; c ;82.3
159;García-159;27;3.673,43;2024-08-22;True;A;84.77
1790;Ana 1790;30;4538.0;2021/06/08;False;B;53.19
412;Tech–Labs_412;36;8683.0;2020-07-16;0;D ;43.93
1004; Ana_1004 ;N/A;$8.126,68;31/02/2022;false;Z;41.4
1296;Tech–Labs_1296;33;5642.0;2024-06-23;False;Z;50.27
485;O'Connor-485;30;2923.0;;False;Z;64.2
147; Ana 147 ;56;2125.0;2020/06/20;F;a;101.24
1742;José 1742;54;6863.0;25/05/2024;False;c;77,34
1815;Ñandú 1815;46;6.150,92;24/05/2020;0; D ;32.62
1419;Renée-1419;45;4100.0;30/04/2020;True;;108.87
827;François 827;30;3520.0;2019-06-05;F;D;90.85
1443; André 1443 ;27;6272.0;14-03-2025;SI; b ;87,37
844; Ana_844 ;63;8395.0;10-10-2022;1;A;41.38
577;José_577;47;6114.0;2025-04-30T00:00:00;NO;B;109.57
838; Ñandú 838 ;0;6437.0;;0;D ;31.53
1386; O'Connor-1386 ;0;;;True; b ;74.79
1924;Niño_1924;31;3677.0;2020-03-24;T;Z;92.85
1705;María_1705;27;6684.0;0000-00-00;NO;c;57.44
589;Lía_589;36;$8.869,30;2025-07-12;SI;N/A;87.58
291;Sofía 291;39;4720.0;2020/12/14;T; c ;92.06
1436;Renée_1436;39;7127.0;2021-03-17;True; N/A ;68,82
863;María-863;25;7564.0;2023-01-01T00:00:00;F;N/A;63.88
1655;Usuario_1655;27;$5.408,35;2023-05-11T00:00:00;T;Z;33.51
214;Ñandú_214;39;2645.0;2020-12-31;1;C;77.79
1890;Müller_1890;29;4727.53;2022-04-16;SI;Z;96.28
1383;Sofía_1383;42;7321.0;10/12/2019;false;c;105.94
1205;María-1205;47;;2023-08-29;SI;a;66,56
1885;Sofía 1885;28;2713.0;2020-11-18;False;C;43.08
381;Tech–Labs_381;35;5229.87;2023-08-21;SI;B;87,71
100;O'Connor-100;54;5719.0;28/02/2023;1;a;99.05
1898;Lía-1898;38;3382.0;23/07/2024;NO;N/A;89.55
1160;François-1160;51;$2.231,86;21/04/2020;true;C;87.53
1201;François 1201;24;7236.0;2020-08-02;False;Z;60.07
505;Renée-505;20;4.331,83;2025-01-29T00:00:00;T;c;107.02
1584; Niño_1584 ;33;4224.0;2024-10-11;F;a;60.01
597;André 597;45;4624.0;2023-07-01;1;C;51.63
865;José-865;31;2839.0;2019-01-03T00:00:00;T;a;66,16
40;O'Connor-40;20;5219.0;01/10/2023;True;N/A;43.95
341;García 341;20;8471.0;2023-01-13;SI;Z;68.33
3;Sofía 3;41;4919.0;;0;B;34,51
452;Usuario-452;22;3625.03;2020-09-29;True;c;88.24
1848;" Compañía ""ACME""-1848 ";60;6.550,09;12/02/2022;True; a ;64.23
1842;García-1842;59;$3.750,16;2023/07/08;NO;Z;38.44
1093; Renée_1093 ;51;$3.916,00;30-03-2021;0; A ;99.17
1233;Lía-1233;55;2087.88;0000-00-00;F; c ;55.25
609;José-609;23;$5.220,27;2021-04-01;T;;45.94
421;Ana_421;49;4160.0;09/12/2024;true;Z;95.28
1278;Lía 1278;33;2947.0;2024-09-25;False;C;101.27
847;Ana-847;33;5358.0;30/10/2022;0; a ;107,45
1364;Müller-1364;19;6634.0;2021-05-20;False;B;77.95
1434;Lía_1434;40;3.222,78;2022/08/26;True;;99.45
112;François-112;43;2539.0;2021-05-18;False;a;107.95
225;Renée 225;51;3636.0;2021-11-06;false;A;106.02
943; Renée-943 ;49;5472.0;;NO;D;103.47
1569;Renée_1569;58;7.393,19;05-04-2025;1; b ;90.47
74;García_74;22;4294.0;2019-06-03;T;B;58,48
48; Ñandú 48 ;55;2.253,98;2023-02-05;False;C;83.08
639;François-639;-5;7.366,07;2025-08-06;SI;D;68.15
114;Ñandú_114;46;5324.0;2020-01-25;true;a;105.98
97;José_97;48;7334.0;02/01/2021;T;D;58.07
1762;François-1762;25;4383.0;16/11/2023;true;D ;103,17
1239;"Compañía ""ACME""-1239";54;8082.0;11/03/2025;0; b ;84.17
1594;Renée 1594;53;5.432,81;2019-01-10;NO; A ;57.65
1148;Müller-1148;35;2.641,11;;True;c;77.34
107;María_107;-5;8316.0;2024-01-27T00:00:00;1;B;55.81
1620; Ana_1620 ;-5;8811.0;2022-03-27T00:00:00;NO; c ;46,96
1042;Müller-1042;59;6.471,12;02/07/2020;True;N/A;49.13
1767;Niño-1767;63;8588.0;2021-11-07;False;D;101.35
1123;José-1123;69;3177.0;2019/06/03;NO;B;50.94
1828;Lía-1828;59;-;2020-10-22;NO; B ;34.9
1347;Niño-1347;26;;;0; b ;86.83
1407; Ñandú-1407 ;68;4896.0;;False;D;72,16
1390;Müller_1390;31;5782.45;2021-02-05T00:00:00;T;a;87.81
1535;Tech–Labs_1535;0;$4.592,57;30-01-2023;1;B;93.2
